tranx_date,tranx_date,symbol,open,close,low,high,vol,vwap,trade_count
2019-08-21 00:00:00-04:00,2019-08-21 00:00:00-04:00,GLP,19.84,19.51,19.51,19.8488,31602.0,19.713118,232.0
2019-08-22 00:00:00-04:00,2019-08-22 00:00:00-04:00,GLP,19.52,19.48,19.38,19.77,80147.0,19.518393,449.0
2019-08-23 00:00:00-04:00,2019-08-23 00:00:00-04:00,GLP,19.41,19.41,19.23,19.42,53500.0,19.326658,353.0
2019-08-26 00:00:00-04:00,2019-08-26 00:00:00-04:00,GLP,19.41,18.89,18.68,19.45,118280.0,18.932423,668.0
2019-08-27 00:00:00-04:00,2019-08-27 00:00:00-04:00,GLP,18.79,18.49,18.4,18.84,65551.0,18.600564,460.0
2019-08-28 00:00:00-04:00,2019-08-28 00:00:00-04:00,GLP,18.35,18.49,18.2956,18.61,91890.0,18.445351,562.0
2019-08-29 00:00:00-04:00,2019-08-29 00:00:00-04:00,GLP,18.49,18.73,18.46,18.86,69369.0,18.735109,337.0
2019-08-30 00:00:00-04:00,2019-08-30 00:00:00-04:00,GLP,18.81,18.82,18.47,18.82,49839.0,18.657496,319.0
2019-09-03 00:00:00-04:00,2019-09-03 00:00:00-04:00,GLP,18.8,18.89,18.49,18.96,96016.0,18.695625,589.0
2019-09-04 00:00:00-04:00,2019-09-04 00:00:00-04:00,GLP,19.08,18.89,18.88,19.1,42590.0,18.986125,311.0
2019-09-05 00:00:00-04:00,2019-09-05 00:00:00-04:00,GLP,18.9,18.91,18.825,19.0,45401.0,18.92192,410.0
2019-09-06 00:00:00-04:00,2019-09-06 00:00:00-04:00,GLP,19.05,19.07,18.77,19.1999,73127.0,19.013672,419.0
2019-09-09 00:00:00-04:00,2019-09-09 00:00:00-04:00,GLP,19.16,19.2,18.873,19.319,51449.0,19.15042,361.0
2019-09-10 00:00:00-04:00,2019-09-10 00:00:00-04:00,GLP,19.16,19.2,19.09,19.29,42230.0,19.161018,282.0
2019-09-11 00:00:00-04:00,2019-09-11 00:00:00-04:00,GLP,19.1,19.26,19.05,19.47,63965.0,19.252845,441.0
2019-09-12 00:00:00-04:00,2019-09-12 00:00:00-04:00,GLP,19.23,19.17,19.1,19.3273,90581.0,19.182471,224.0
2019-09-13 00:00:00-04:00,2019-09-13 00:00:00-04:00,GLP,19.21,19.39,19.21,19.4108,21183.0,19.341778,247.0
2019-09-16 00:00:00-04:00,2019-09-16 00:00:00-04:00,GLP,19.75,19.52,19.41,19.75,40785.0,19.587749,370.0
2019-09-17 00:00:00-04:00,2019-09-17 00:00:00-04:00,GLP,19.68,19.67,19.45,19.75,43054.0,19.629164,337.0
2019-09-18 00:00:00-04:00,2019-09-18 00:00:00-04:00,GLP,19.63,19.76,19.63,19.9382,30466.0,19.790186,177.0
2019-09-19 00:00:00-04:00,2019-09-19 00:00:00-04:00,GLP,19.9,19.71,19.61,19.9699,48365.0,19.74577,253.0
2019-09-20 00:00:00-04:00,2019-09-20 00:00:00-04:00,GLP,19.72,19.87,19.68,19.87,35428.0,19.787574,307.0
2019-09-23 00:00:00-04:00,2019-09-23 00:00:00-04:00,GLP,19.85,19.64,19.58,19.85,34593.0,19.677465,330.0
2019-09-24 00:00:00-04:00,2019-09-24 00:00:00-04:00,GLP,19.69,19.61,19.4989,19.82,28455.0,19.620218,303.0
2019-09-25 00:00:00-04:00,2019-09-25 00:00:00-04:00,GLP,19.61,19.67,19.45,19.685,25848.0,19.59204,354.0
2019-09-26 00:00:00-04:00,2019-09-26 00:00:00-04:00,GLP,19.65,19.65,19.58,19.89,41264.0,19.725621,269.0
2019-09-27 00:00:00-04:00,2019-09-27 00:00:00-04:00,GLP,19.66,19.62,19.58,19.87,68836.0,19.752485,406.0
2019-09-30 00:00:00-04:00,2019-09-30 00:00:00-04:00,GLP,19.6,19.61,19.6,19.8683,44665.0,19.723977,215.0
2019-10-01 00:00:00-04:00,2019-10-01 00:00:00-04:00,GLP,19.61,19.64,19.5849,19.78,34749.0,19.681176,242.0
2019-10-02 00:00:00-04:00,2019-10-02 00:00:00-04:00,GLP,19.65,19.52,19.43,19.655,18572.0,19.526099,160.0
2019-10-03 00:00:00-04:00,2019-10-03 00:00:00-04:00,GLP,19.59,19.67,19.41,19.825,42175.0,19.617402,471.0
2019-10-04 00:00:00-04:00,2019-10-04 00:00:00-04:00,GLP,19.67,19.73,19.65,19.85,26248.0,19.721365,234.0
2019-10-07 00:00:00-04:00,2019-10-07 00:00:00-04:00,GLP,19.76,19.76,19.64,19.8,22754.0,19.736566,189.0
2019-10-08 00:00:00-04:00,2019-10-08 00:00:00-04:00,GLP,19.62,19.57,19.46,19.72,45129.0,19.586555,393.0
2019-10-09 00:00:00-04:00,2019-10-09 00:00:00-04:00,GLP,19.64,19.71,19.61,20.03,154333.0,19.84487,910.0
2019-10-10 00:00:00-04:00,2019-10-10 00:00:00-04:00,GLP,19.78,19.88,19.7,19.95,62946.0,19.812889,497.0
2019-10-11 00:00:00-04:00,2019-10-11 00:00:00-04:00,GLP,20.0,19.87,19.71,20.024,66973.0,19.876376,450.0
2019-10-14 00:00:00-04:00,2019-10-14 00:00:00-04:00,GLP,19.76,19.91,19.72,19.91,54201.0,19.794983,364.0
2019-10-15 00:00:00-04:00,2019-10-15 00:00:00-04:00,GLP,19.93,19.83,19.76,20.16,62211.0,19.967526,477.0
2019-10-16 00:00:00-04:00,2019-10-16 00:00:00-04:00,GLP,19.99,20.14,19.85,20.2,145176.0,20.04827,882.0
2019-10-17 00:00:00-04:00,2019-10-17 00:00:00-04:00,GLP,20.3,20.35,20.2,20.64,123698.0,20.389099,833.0
2019-10-18 00:00:00-04:00,2019-10-18 00:00:00-04:00,GLP,20.49,20.64,20.4,20.74,66727.0,20.54025,422.0
2019-10-21 00:00:00-04:00,2019-10-21 00:00:00-04:00,GLP,20.74,20.69,20.45,20.87,146445.0,20.67142,963.0
2019-10-22 00:00:00-04:00,2019-10-22 00:00:00-04:00,GLP,20.79,20.52,20.3,20.95,134992.0,20.639102,800.0
2019-10-23 00:00:00-04:00,2019-10-23 00:00:00-04:00,GLP,20.49,20.11,19.9557,20.51,150596.0,20.315159,921.0
2019-10-24 00:00:00-04:00,2019-10-24 00:00:00-04:00,GLP,20.21,20.13,19.99,20.2799,69193.0,20.090108,655.0
2019-10-25 00:00:00-04:00,2019-10-25 00:00:00-04:00,GLP,20.13,20.31,19.9401,20.43,103850.0,20.193808,955.0
2019-10-28 00:00:00-04:00,2019-10-28 00:00:00-04:00,GLP,20.5,20.4,20.28,20.65,103774.0,20.410996,743.0
2019-10-29 00:00:00-04:00,2019-10-29 00:00:00-04:00,GLP,20.46,20.25,20.1773,20.46,80178.0,20.29726,671.0
2019-10-30 00:00:00-04:00,2019-10-30 00:00:00-04:00,GLP,20.34,20.4,20.03,20.4,74317.0,20.25293,521.0
2019-10-31 00:00:00-04:00,2019-10-31 00:00:00-04:00,GLP,20.45,20.32,20.05,20.5,89351.0,20.241263,547.0
2019-11-01 00:00:00-04:00,2019-11-01 00:00:00-04:00,GLP,20.47,20.39,20.25,20.58,122347.0,20.418772,725.0
2019-11-04 00:00:00-05:00,2019-11-04 00:00:00-05:00,GLP,20.55,20.56,20.45,20.75,131937.0,20.642714,817.0
2019-11-05 00:00:00-05:00,2019-11-05 00:00:00-05:00,GLP,20.6,20.6,20.36,20.69,129457.0,20.516098,975.0
2019-11-06 00:00:00-05:00,2019-11-06 00:00:00-05:00,GLP,20.64,20.42,20.34,20.73,172041.0,20.484229,1242.0
2019-11-07 00:00:00-05:00,2019-11-07 00:00:00-05:00,GLP,20.2,20.33,20.035,20.68,223067.0,20.347432,1233.0
2019-11-08 00:00:00-05:00,2019-11-08 00:00:00-05:00,GLP,20.33,19.95,19.95,20.44,133860.0,20.114566,955.0
2019-11-11 00:00:00-05:00,2019-11-11 00:00:00-05:00,GLP,19.97,19.89,19.68,19.97,96879.0,19.82941,523.0
2019-11-12 00:00:00-05:00,2019-11-12 00:00:00-05:00,GLP,19.87,20.11,19.87,20.27,88740.0,20.122095,662.0
2019-11-13 00:00:00-05:00,2019-11-13 00:00:00-05:00,GLP,20.11,20.17,20.02,20.19,41983.0,20.120875,365.0
2019-11-14 00:00:00-05:00,2019-11-14 00:00:00-05:00,GLP,20.28,20.25,20.19,20.322,79433.0,20.253095,704.0
2019-11-15 00:00:00-05:00,2019-11-15 00:00:00-05:00,GLP,20.3,20.4,20.2,20.4,51788.0,20.279551,451.0
2019-11-18 00:00:00-05:00,2019-11-18 00:00:00-05:00,GLP,20.4,20.12,20.06,20.4,41607.0,20.173045,328.0
2019-11-19 00:00:00-05:00,2019-11-19 00:00:00-05:00,GLP,20.06,19.99,19.75,20.25,47108.0,19.987505,492.0
2019-11-20 00:00:00-05:00,2019-11-20 00:00:00-05:00,GLP,20.01,19.97,19.93,20.22,40135.0,20.064799,413.0
2019-11-21 00:00:00-05:00,2019-11-21 00:00:00-05:00,GLP,19.98,20.26,19.95,20.33,54046.0,20.153905,538.0
2019-11-22 00:00:00-05:00,2019-11-22 00:00:00-05:00,GLP,20.15,20.13,19.9,20.24,73238.0,20.038751,731.0
2019-11-25 00:00:00-05:00,2019-11-25 00:00:00-05:00,GLP,20.1,19.98,19.834,20.1,92460.0,19.949857,911.0
2019-11-26 00:00:00-05:00,2019-11-26 00:00:00-05:00,GLP,19.95,19.94,19.85,20.0,64692.0,19.90441,769.0
2019-11-27 00:00:00-05:00,2019-11-27 00:00:00-05:00,GLP,19.81,19.75,19.7232,20.0,85889.0,19.833165,725.0
2019-11-29 00:00:00-05:00,2019-11-29 00:00:00-05:00,GLP,19.79,20.02,19.78,20.02,92420.0,19.932691,508.0
2019-12-02 00:00:00-05:00,2019-12-02 00:00:00-05:00,GLP,20.05,19.68,19.67,20.15,133475.0,19.824145,849.0
2019-12-03 00:00:00-05:00,2019-12-03 00:00:00-05:00,GLP,19.56,19.87,19.5201,19.87,156826.0,19.797636,1012.0
2019-12-04 00:00:00-05:00,2019-12-04 00:00:00-05:00,GLP,19.87,19.8,19.67,19.95,113387.0,19.80909,821.0
2019-12-05 00:00:00-05:00,2019-12-05 00:00:00-05:00,GLP,19.85,19.68,19.66,19.875,56536.0,19.747064,483.0
2019-12-06 00:00:00-05:00,2019-12-06 00:00:00-05:00,GLP,19.63,19.75,19.63,19.97,92072.0,19.7817,820.0
2019-12-09 00:00:00-05:00,2019-12-09 00:00:00-05:00,GLP,19.7,19.92,19.57,19.94,92639.0,19.805996,985.0
2019-12-10 00:00:00-05:00,2019-12-10 00:00:00-05:00,GLP,19.94,19.99,19.8,20.03,153523.0,19.956065,1350.0
2019-12-11 00:00:00-05:00,2019-12-11 00:00:00-05:00,GLP,19.98,20.13,19.92,20.14,114236.0,20.044057,1209.0
2019-12-12 00:00:00-05:00,2019-12-12 00:00:00-05:00,GLP,20.22,20.09,20.03,20.32,139294.0,20.194654,1228.0
2019-12-13 00:00:00-05:00,2019-12-13 00:00:00-05:00,GLP,20.2,19.99,19.7,20.2,109423.0,20.004233,967.0
2019-12-16 00:00:00-05:00,2019-12-16 00:00:00-05:00,GLP,20.04,20.29,19.99,20.29,134387.0,20.153777,1168.0
2019-12-17 00:00:00-05:00,2019-12-17 00:00:00-05:00,GLP,20.29,20.24,20.195,20.41,111840.0,20.315701,1012.0
2019-12-18 00:00:00-05:00,2019-12-18 00:00:00-05:00,GLP,20.13,20.27,20.09,20.43,116215.0,20.301974,1598.0
2019-12-19 00:00:00-05:00,2019-12-19 00:00:00-05:00,GLP,20.23,20.44,20.23,20.47,99382.0,20.377037,1043.0
2019-12-20 00:00:00-05:00,2019-12-20 00:00:00-05:00,GLP,20.44,20.08,20.08,20.47,125395.0,20.180315,749.0
2019-12-23 00:00:00-05:00,2019-12-23 00:00:00-05:00,GLP,20.08,20.42,20.08,20.46,153519.0,20.248963,1045.0
2019-12-24 00:00:00-05:00,2019-12-24 00:00:00-05:00,GLP,20.43,20.53,20.28,20.54,53622.0,20.425923,426.0
2019-12-26 00:00:00-05:00,2019-12-26 00:00:00-05:00,GLP,20.52,20.57,20.39,20.6,85040.0,20.513999,690.0
2019-12-27 00:00:00-05:00,2019-12-27 00:00:00-05:00,GLP,20.5,20.42,20.37,20.69,65967.0,20.538539,564.0
2019-12-30 00:00:00-05:00,2019-12-30 00:00:00-05:00,GLP,20.57,20.1,20.1,20.6,91150.0,20.290899,741.0
2019-12-31 00:00:00-05:00,2019-12-31 00:00:00-05:00,GLP,20.1,20.16,20.1,20.32,89520.0,20.213037,742.0
2020-01-02 00:00:00-05:00,2020-01-02 00:00:00-05:00,GLP,20.33,20.13,20.0,20.37,106034.0,20.145065,796.0
2020-01-03 00:00:00-05:00,2020-01-03 00:00:00-05:00,GLP,20.15,20.29,20.05,20.3,91946.0,20.17544,687.0
2020-01-06 00:00:00-05:00,2020-01-06 00:00:00-05:00,GLP,20.29,20.34,20.26,20.47,79112.0,20.365951,639.0
2020-01-07 00:00:00-05:00,2020-01-07 00:00:00-05:00,GLP,20.25,20.39,20.14,20.39,130548.0,20.251347,801.0
2020-01-08 00:00:00-05:00,2020-01-08 00:00:00-05:00,GLP,20.36,20.32,20.21,20.45,135006.0,20.344286,1064.0
2020-01-09 00:00:00-05:00,2020-01-09 00:00:00-05:00,GLP,20.34,20.12,20.1,20.34,127279.0,20.168994,762.0
2020-01-10 00:00:00-05:00,2020-01-10 00:00:00-05:00,GLP,20.05,20.17,20.04,20.23,87901.0,20.13646,664.0
2020-01-13 00:00:00-05:00,2020-01-13 00:00:00-05:00,GLP,20.18,20.07,20.0,20.21,98798.0,20.083419,831.0
2020-01-14 00:00:00-05:00,2020-01-14 00:00:00-05:00,GLP,20.1,20.17,19.99,20.17,113594.0,20.040742,771.0
2020-01-15 00:00:00-05:00,2020-01-15 00:00:00-05:00,GLP,20.19,20.15,20.0689,20.27,81444.0,20.165462,615.0
2020-01-16 00:00:00-05:00,2020-01-16 00:00:00-05:00,GLP,20.18,20.03,20.03,20.3,82987.0,20.158531,640.0
2020-01-17 00:00:00-05:00,2020-01-17 00:00:00-05:00,GLP,20.05,19.95,19.77,20.14,110073.0,19.928239,680.0
2020-01-21 00:00:00-05:00,2020-01-21 00:00:00-05:00,GLP,19.9,19.75,19.67,19.97,115403.0,19.859582,868.0
2020-01-22 00:00:00-05:00,2020-01-22 00:00:00-05:00,GLP,19.75,19.76,19.61,19.76,104075.0,19.68534,757.0
2020-01-23 00:00:00-05:00,2020-01-23 00:00:00-05:00,GLP,19.75,19.9,19.6113,19.9,66520.0,19.785536,540.0
2020-01-24 00:00:00-05:00,2020-01-24 00:00:00-05:00,GLP,19.8,19.59,19.48,19.844,104189.0,19.634642,927.0
2020-01-27 00:00:00-05:00,2020-01-27 00:00:00-05:00,GLP,19.35,19.47,19.17,19.56,200896.0,19.421345,1256.0
2020-01-28 00:00:00-05:00,2020-01-28 00:00:00-05:00,GLP,19.52,19.45,19.45,19.6161,103168.0,19.526372,820.0
2020-01-29 00:00:00-05:00,2020-01-29 00:00:00-05:00,GLP,19.25,20.09,19.07,20.09,275317.0,19.533992,1914.0
2020-01-30 00:00:00-05:00,2020-01-30 00:00:00-05:00,GLP,19.9,19.94,19.645,19.96,87850.0,19.813992,889.0
2020-01-31 00:00:00-05:00,2020-01-31 00:00:00-05:00,GLP,19.89,19.72,19.7,19.95,105512.0,19.813173,905.0
2020-02-03 00:00:00-05:00,2020-02-03 00:00:00-05:00,GLP,19.73,19.89,19.6,19.96,56578.0,19.826279,462.0
2020-02-04 00:00:00-05:00,2020-02-04 00:00:00-05:00,GLP,20.0,20.0,19.89,20.11,92467.0,20.007656,625.0
2020-02-05 00:00:00-05:00,2020-02-05 00:00:00-05:00,GLP,20.1,20.29,20.1,20.32,90946.0,20.245821,699.0
2020-02-06 00:00:00-05:00,2020-02-06 00:00:00-05:00,GLP,20.3,20.21,20.16,20.31,198302.0,20.21787,1330.0
2020-02-07 00:00:00-05:00,2020-02-07 00:00:00-05:00,GLP,19.51,19.72,19.5,19.86,116035.0,19.710154,959.0
2020-02-10 00:00:00-05:00,2020-02-10 00:00:00-05:00,GLP,19.67,19.33,19.12,19.67,207952.0,19.401859,1449.0
2020-02-11 00:00:00-05:00,2020-02-11 00:00:00-05:00,GLP,19.3,19.29,19.15,19.49,121723.0,19.31116,842.0
2020-02-12 00:00:00-05:00,2020-02-12 00:00:00-05:00,GLP,19.46,19.27,19.27,19.59,88713.0,19.380258,911.0
2020-02-13 00:00:00-05:00,2020-02-13 00:00:00-05:00,GLP,19.17,19.16,19.1,19.3141,78187.0,19.187241,552.0
2020-02-14 00:00:00-05:00,2020-02-14 00:00:00-05:00,GLP,19.22,19.12,19.05,19.22,73654.0,19.134702,649.0
2020-02-18 00:00:00-05:00,2020-02-18 00:00:00-05:00,GLP,19.05,19.16,19.0,19.2,77963.0,19.091461,504.0
2020-02-19 00:00:00-05:00,2020-02-19 00:00:00-05:00,GLP,19.19,19.0,19.0,19.2,69824.0,19.087782,540.0
2020-02-20 00:00:00-05:00,2020-02-20 00:00:00-05:00,GLP,19.0,19.06,18.96,19.19,108244.0,19.045175,917.0
2020-02-21 00:00:00-05:00,2020-02-21 00:00:00-05:00,GLP,19.0,18.75,18.65,19.0,166767.0,18.717141,962.0
2020-02-24 00:00:00-05:00,2020-02-24 00:00:00-05:00,GLP,18.49,18.76,18.16,18.76,173371.0,18.481,1014.0
2020-02-25 00:00:00-05:00,2020-02-25 00:00:00-05:00,GLP,18.78,18.32,18.2,18.79,171249.0,18.48016,1007.0
2020-02-26 00:00:00-05:00,2020-02-26 00:00:00-05:00,GLP,18.21,18.07,18.03,18.52,125704.0,18.232412,901.0
2020-02-27 00:00:00-05:00,2020-02-27 00:00:00-05:00,GLP,17.98,17.82,17.495,18.0,193352.0,17.672204,1162.0
2020-02-28 00:00:00-05:00,2020-02-28 00:00:00-05:00,GLP,17.36,19.35,16.79,19.35,338455.0,17.72516,1933.0
2020-03-02 00:00:00-05:00,2020-03-02 00:00:00-05:00,GLP,18.99,18.38,18.1284,19.0,154220.0,18.467319,1047.0
2020-03-03 00:00:00-05:00,2020-03-03 00:00:00-05:00,GLP,18.48,17.95,17.76,18.48,76567.0,18.014068,614.0
2020-03-04 00:00:00-05:00,2020-03-04 00:00:00-05:00,GLP,18.02,17.34,17.34,18.1845,121248.0,17.710338,887.0
2020-03-05 00:00:00-05:00,2020-03-05 00:00:00-05:00,GLP,17.28,16.89,16.79,17.33,183055.0,17.016528,968.0
2020-03-06 00:00:00-05:00,2020-03-06 00:00:00-05:00,GLP,16.5,15.21,15.18,16.73,294186.0,15.885085,1525.0
2020-03-09 00:00:00-04:00,2020-03-09 00:00:00-04:00,GLP,11.11,12.5,11.08,14.74,481738.0,13.318868,1627.0
2020-03-10 00:00:00-04:00,2020-03-10 00:00:00-04:00,GLP,13.14,13.42,12.6501,14.5,348645.0,13.209856,1774.0
2020-03-11 00:00:00-04:00,2020-03-11 00:00:00-04:00,GLP,13.02,13.2,12.75,13.32,202539.0,13.052051,1369.0
2020-03-12 00:00:00-04:00,2020-03-12 00:00:00-04:00,GLP,10.0,10.67,9.0,11.1,450547.0,10.480671,1911.0
2020-03-13 00:00:00-04:00,2020-03-13 00:00:00-04:00,GLP,11.2,11.72,10.75,11.8,286795.0,11.209338,1496.0
2020-03-16 00:00:00-04:00,2020-03-16 00:00:00-04:00,GLP,10.8,10.22,10.0,11.17,249869.0,10.605902,977.0
2020-03-17 00:00:00-04:00,2020-03-17 00:00:00-04:00,GLP,10.23,8.76,8.61,10.26,359735.0,9.083871,1574.0
2020-03-18 00:00:00-04:00,2020-03-18 00:00:00-04:00,GLP,8.0,7.5,6.31,8.255,442237.0,7.01048,1997.0
2020-03-19 00:00:00-04:00,2020-03-19 00:00:00-04:00,GLP,7.0,9.85,6.3,10.24,587009.0,9.352122,2145.0
2020-03-20 00:00:00-04:00,2020-03-20 00:00:00-04:00,GLP,10.1,9.91,9.54,11.4308,366249.0,10.198688,1663.0
2020-03-23 00:00:00-04:00,2020-03-23 00:00:00-04:00,GLP,9.6,8.58,7.75,9.6,363714.0,8.440724,1883.0
2020-03-24 00:00:00-04:00,2020-03-24 00:00:00-04:00,GLP,9.08,8.56,8.3806,9.165,242582.0,8.6843,1569.0
2020-03-25 00:00:00-04:00,2020-03-25 00:00:00-04:00,GLP,8.56,9.17,8.08,9.79,381693.0,8.754765,2712.0
2020-03-26 00:00:00-04:00,2020-03-26 00:00:00-04:00,GLP,9.1,9.95,9.1,10.61,198129.0,9.8351,1367.0
2020-03-27 00:00:00-04:00,2020-03-27 00:00:00-04:00,GLP,9.55,9.58,9.1,9.89,122270.0,9.536617,924.0
2020-03-30 00:00:00-04:00,2020-03-30 00:00:00-04:00,GLP,9.73,8.95,8.55,9.8109,180205.0,8.950964,1695.0
2020-03-31 00:00:00-04:00,2020-03-31 00:00:00-04:00,GLP,8.61,8.82,8.61,9.33,117705.0,8.9874,642.0
2020-04-01 00:00:00-04:00,2020-04-01 00:00:00-04:00,GLP,8.64,8.58,8.2601,9.01,308942.0,8.51832,1624.0
2020-04-02 00:00:00-04:00,2020-04-02 00:00:00-04:00,GLP,8.52,8.47,8.2786,8.8899,289038.0,8.502732,1808.0
2020-04-03 00:00:00-04:00,2020-04-03 00:00:00-04:00,GLP,8.48,8.4,8.1,8.6913,154510.0,8.302159,1044.0
2020-04-06 00:00:00-04:00,2020-04-06 00:00:00-04:00,GLP,8.21,8.5,8.21,8.855,426358.0,8.647201,1843.0
2020-04-07 00:00:00-04:00,2020-04-07 00:00:00-04:00,GLP,9.0,9.08,8.89,9.86,320120.0,9.2579,2030.0
2020-04-08 00:00:00-04:00,2020-04-08 00:00:00-04:00,GLP,9.15,9.68,8.77,9.68,177350.0,9.071658,1188.0
2020-04-09 00:00:00-04:00,2020-04-09 00:00:00-04:00,GLP,9.76,10.23,9.7,10.96,213899.0,10.475427,1621.0
2020-04-13 00:00:00-04:00,2020-04-13 00:00:00-04:00,GLP,10.46,10.23,9.71,10.605,100218.0,10.135766,837.0
2020-04-14 00:00:00-04:00,2020-04-14 00:00:00-04:00,GLP,10.14,10.75,10.14,10.76,104506.0,10.429061,880.0
2020-04-15 00:00:00-04:00,2020-04-15 00:00:00-04:00,GLP,10.13,9.78,9.65,10.57,169997.0,9.882385,1194.0
2020-04-16 00:00:00-04:00,2020-04-16 00:00:00-04:00,GLP,9.61,9.99,9.61,10.04,48198.0,9.8396,378.0
2020-04-17 00:00:00-04:00,2020-04-17 00:00:00-04:00,GLP,10.35,10.05,9.62,10.36,138831.0,9.92879,714.0
2020-04-20 00:00:00-04:00,2020-04-20 00:00:00-04:00,GLP,9.56,9.68,9.43,10.134,97064.0,9.780483,693.0
2020-04-21 00:00:00-04:00,2020-04-21 00:00:00-04:00,GLP,9.35,9.87,9.35,9.885,92125.0,9.618944,710.0
2020-04-22 00:00:00-04:00,2020-04-22 00:00:00-04:00,GLP,10.3,10.02,9.93,10.4469,128944.0,10.078551,914.0
2020-04-23 00:00:00-04:00,2020-04-23 00:00:00-04:00,GLP,10.15,10.85,10.15,11.33,228064.0,10.809665,1369.0
2020-04-24 00:00:00-04:00,2020-04-24 00:00:00-04:00,GLP,11.18,11.01,10.64,11.47,135034.0,10.979813,1215.0
2020-04-27 00:00:00-04:00,2020-04-27 00:00:00-04:00,GLP,11.75,11.5,11.1,11.91,251285.0,11.359045,1445.0
2020-04-28 00:00:00-04:00,2020-04-28 00:00:00-04:00,GLP,11.91,11.72,11.377,12.05,191831.0,11.672464,1254.0
2020-04-29 00:00:00-04:00,2020-04-29 00:00:00-04:00,GLP,12.0,12.14,11.78,12.2847,197082.0,12.062481,1262.0
2020-04-30 00:00:00-04:00,2020-04-30 00:00:00-04:00,GLP,12.0,11.91,11.78,12.38,98544.0,12.082213,796.0
2020-05-01 00:00:00-04:00,2020-05-01 00:00:00-04:00,GLP,11.75,11.43,11.085,11.9,121320.0,11.367256,1062.0
2020-05-04 00:00:00-04:00,2020-05-04 00:00:00-04:00,GLP,11.1,11.19,10.945,11.44,123143.0,11.151667,914.0
2020-05-05 00:00:00-04:00,2020-05-05 00:00:00-04:00,GLP,11.26,11.13,11.02,11.7329,89562.0,11.228113,743.0
2020-05-06 00:00:00-04:00,2020-05-06 00:00:00-04:00,GLP,11.43,11.09,10.96,11.57,86290.0,11.10295,585.0
2020-05-07 00:00:00-04:00,2020-05-07 00:00:00-04:00,GLP,11.08,11.37,10.92,11.4,177408.0,11.250394,1158.0
2020-05-08 00:00:00-04:00,2020-05-08 00:00:00-04:00,GLP,10.89,10.6,10.22,10.9,362860.0,10.515382,2559.0
2020-05-11 00:00:00-04:00,2020-05-11 00:00:00-04:00,GLP,10.19,10.11,9.85,10.45,208312.0,10.137318,1199.0
2020-05-12 00:00:00-04:00,2020-05-12 00:00:00-04:00,GLP,10.11,9.98,9.97,10.55,110452.0,10.167139,973.0
2020-05-13 00:00:00-04:00,2020-05-13 00:00:00-04:00,GLP,9.93,9.57,9.26,10.0967,150235.0,9.639059,1097.0
2020-05-14 00:00:00-04:00,2020-05-14 00:00:00-04:00,GLP,9.17,9.48,9.0,9.74,101296.0,9.306206,693.0
2020-05-15 00:00:00-04:00,2020-05-15 00:00:00-04:00,GLP,9.83,9.85,9.63,9.9899,160793.0,9.770658,966.0
2020-05-18 00:00:00-04:00,2020-05-18 00:00:00-04:00,GLP,10.06,10.23,10.06,10.5599,151900.0,10.283147,848.0
2020-05-19 00:00:00-04:00,2020-05-19 00:00:00-04:00,GLP,10.37,10.19,10.145,10.37,85658.0,10.257658,519.0
2020-05-20 00:00:00-04:00,2020-05-20 00:00:00-04:00,GLP,10.29,10.4,10.2,10.52,74086.0,10.340379,545.0
2020-05-21 00:00:00-04:00,2020-05-21 00:00:00-04:00,GLP,10.26,10.26,10.17,10.44,92468.0,10.29806,701.0
2020-05-22 00:00:00-04:00,2020-05-22 00:00:00-04:00,GLP,10.13,10.14,10.04,10.26,60484.0,10.148904,500.0
2020-05-26 00:00:00-04:00,2020-05-26 00:00:00-04:00,GLP,10.52,10.52,10.375,10.635,181837.0,10.501511,943.0
2020-05-27 00:00:00-04:00,2020-05-27 00:00:00-04:00,GLP,10.45,10.34,10.337,10.57,147741.0,10.444078,948.0
2020-05-28 00:00:00-04:00,2020-05-28 00:00:00-04:00,GLP,10.32,10.34,10.15,10.3921,67808.0,10.276122,496.0
2020-05-29 00:00:00-04:00,2020-05-29 00:00:00-04:00,GLP,10.18,10.2,9.9,10.2,101104.0,10.038796,901.0
2020-06-01 00:00:00-04:00,2020-06-01 00:00:00-04:00,GLP,10.2,10.02,9.94,10.22,82576.0,10.07875,658.0
2020-06-02 00:00:00-04:00,2020-06-02 00:00:00-04:00,GLP,9.91,10.0,9.91,10.2,139226.0,10.053051,755.0
2020-06-03 00:00:00-04:00,2020-06-03 00:00:00-04:00,GLP,10.15,10.38,10.15,10.53,145509.0,10.399895,667.0
2020-06-04 00:00:00-04:00,2020-06-04 00:00:00-04:00,GLP,10.55,10.48,10.38,10.5699,106379.0,10.488408,735.0
2020-06-05 00:00:00-04:00,2020-06-05 00:00:00-04:00,GLP,10.78,11.29,10.78,11.39,325735.0,11.12581,1440.0
2020-06-08 00:00:00-04:00,2020-06-08 00:00:00-04:00,GLP,11.5,11.84,11.37,11.88,211994.0,11.730429,1244.0
2020-06-09 00:00:00-04:00,2020-06-09 00:00:00-04:00,GLP,11.79,11.41,11.2,11.85,189416.0,11.490433,983.0
2020-06-10 00:00:00-04:00,2020-06-10 00:00:00-04:00,GLP,11.46,11.15,11.05,11.46,244420.0,11.185547,957.0
